filename,date,strain,plasmid,backbone,iptg_concentration
Huseyin2019-10-04.0049.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,0
Huseyin2019-10-04.0050.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,5
Huseyin2019-10-04.0051.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,10
Huseyin2019-10-04.0052.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,20
Huseyin2019-10-04.0053.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,30
Huseyin2019-10-04.0054.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,40
Huseyin2019-10-04.0055.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,70
Huseyin2019-10-04.0056.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,100
Huseyin2019-10-04.0057.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,200
Huseyin2019-10-04.0058.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,500
Huseyin2019-10-04.0059.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,1000
Huseyin2019-10-04.0060.fcs,2019-10-04,KT 2440,AmtR-A1,pSeva251,2000
Huseyin2019-10-04.0061.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,0
Huseyin2019-10-04.0062.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,5
Huseyin2019-10-04.0063.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,10
Huseyin2019-10-04.0064.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,20
Huseyin2019-10-04.0065.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,30
Huseyin2019-10-04.0066.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,40
Huseyin2019-10-04.0067.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,70
Huseyin2019-10-04.0068.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,100
Huseyin2019-10-04.0069.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,200
Huseyin2019-10-04.0070.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,500
Huseyin2019-10-04.0071.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,1000
Huseyin2019-10-04.0072.fcs,2019-10-04,KT 2440,BetI-E1,pSeva251,2000
Huseyin2019-10-04.0073.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,0
Huseyin2019-10-04.0074.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,5
Huseyin2019-10-04.0075.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,10
Huseyin2019-10-04.0076.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,20
Huseyin2019-10-04.0077.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,30
Huseyin2019-10-04.0078.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,40
Huseyin2019-10-04.0079.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,70
Huseyin2019-10-04.0080.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,100
Huseyin2019-10-04.0081.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,200
Huseyin2019-10-04.0082.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,500
Huseyin2019-10-04.0083.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,1000
Huseyin2019-10-04.0084.fcs,2019-10-04,KT 2440,BM3R1-B2,pSeva251,2000
Huseyin2019-10-04.0085.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,0
Huseyin2019-10-04.0086.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,5
Huseyin2019-10-04.0087.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,10
Huseyin2019-10-04.0088.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,20
Huseyin2019-10-04.0089.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,30
Huseyin2019-10-04.0090.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,40
Huseyin2019-10-04.0091.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,70
Huseyin2019-10-04.0092.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,100
Huseyin2019-10-04.0093.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,200
Huseyin2019-10-04.0094.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,500
Huseyin2019-10-04.0095.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,1000
Huseyin2019-10-04.0096.fcs,2019-10-04,KT 2440,BM3R1-B3,pSeva251,2000
Huseyin2019-10-04.0101.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,0
Huseyin2019-10-04.0102.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,5
Huseyin2019-10-04.0103.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,10
Huseyin2019-10-04.0104.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,20
Huseyin2019-10-04.0105.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,30
Huseyin2019-10-04.0106.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,40
Huseyin2019-10-04.0107.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,70
Huseyin2019-10-04.0108.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,100
Huseyin2019-10-04.0109.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,200
Huseyin2019-10-04.0110.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,500
Huseyin2019-10-04.0111.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,1000
Huseyin2019-10-04.0112.fcs,2019-10-04,KT 2440,HIyIIR-H1,pSeva251,2000
Huseyin2019-10-04.0113.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,0
Huseyin2019-10-04.0114.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,5
Huseyin2019-10-04.0115.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,10
Huseyin2019-10-04.0116.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,20
Huseyin2019-10-04.0117.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,30
Huseyin2019-10-04.0118.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,40
Huseyin2019-10-04.0119.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,70
Huseyin2019-10-04.0120.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,100
Huseyin2019-10-04.0121.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,200
Huseyin2019-10-04.0122.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,500
Huseyin2019-10-04.0123.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,1000
Huseyin2019-10-04.0124.fcs,2019-10-04,KT 2440,lcaRA-I1,pSeva251,2000
Huseyin2019-10-04.0125.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,0
Huseyin2019-10-04.0126.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,5
Huseyin2019-10-04.0127.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,10
Huseyin2019-10-04.0128.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,20
Huseyin2019-10-04.0129.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,30
Huseyin2019-10-04.0130.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,40
Huseyin2019-10-04.0131.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,70
Huseyin2019-10-04.0132.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,100
Huseyin2019-10-04.0133.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,200
Huseyin2019-10-04.0134.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,500
Huseyin2019-10-04.0135.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,1000
Huseyin2019-10-04.0136.fcs,2019-10-04,KT 2440,LitR-L1,pSeva251,2000
Huseyin2019-10-04.0137.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,0
Huseyin2019-10-04.0138.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,5
Huseyin2019-10-04.0139.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,10
Huseyin2019-10-04.0140.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,20
Huseyin2019-10-04.0141.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,30
Huseyin2019-10-04.0142.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,40
Huseyin2019-10-04.0143.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,70
Huseyin2019-10-04.0144.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,100
Huseyin2019-10-04.0145.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,200
Huseyin2019-10-04.0146.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,500
Huseyin2019-10-04.0147.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,1000
Huseyin2019-10-04.0148.fcs,2019-10-04,KT 2440,LmrA-N1,pSeva251,2000
Huseyin2019-10-04.0149.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,0
Huseyin2019-10-04.0150.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,5
Huseyin2019-10-04.0151.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,10
Huseyin2019-10-04.0152.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,20
Huseyin2019-10-04.0153.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,30
Huseyin2019-10-04.0154.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,40
Huseyin2019-10-04.0155.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,70
Huseyin2019-10-04.0156.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,100
Huseyin2019-10-04.0157.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,200
Huseyin2019-10-04.0158.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,500
Huseyin2019-10-04.0159.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,1000
Huseyin2019-10-04.0160.fcs,2019-10-04,KT 2440,PhIF-Pone,pSeva251,2000
Huseyin2019-10-04.0161.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,0
Huseyin2019-10-04.0162.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,5
Huseyin2019-10-04.0163.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,10
Huseyin2019-10-04.0164.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,20
Huseyin2019-10-04.0165.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,30
Huseyin2019-10-04.0166.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,40
Huseyin2019-10-04.0167.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,70
Huseyin2019-10-04.0168.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,100
Huseyin2019-10-04.0169.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,200
Huseyin2019-10-04.0170.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,500
Huseyin2019-10-04.0171.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,1000
Huseyin2019-10-04.0172.fcs,2019-10-04,KT 2440,PhIF-P2,pSeva251,2000
Huseyin2019-10-04.0173.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,0
Huseyin2019-10-04.0174.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,5
Huseyin2019-10-04.0175.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,10
Huseyin2019-10-04.0176.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,20
Huseyin2019-10-04.0177.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,30
Huseyin2019-10-04.0178.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,40
Huseyin2019-10-04.0179.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,70
Huseyin2019-10-04.0180.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,100
Huseyin2019-10-04.0181.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,200
Huseyin2019-10-04.0182.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,500
Huseyin2019-10-04.0183.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,1000
Huseyin2019-10-04.0184.fcs,2019-10-04,KT 2440,PsrA-R1,pSeva251,2000
Huseyin2019-10-04.0185.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,0
Huseyin2019-10-04.0186.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,5
Huseyin2019-10-04.0187.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,10
Huseyin2019-10-04.0188.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,20
Huseyin2019-10-04.0189.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,30
Huseyin2019-10-04.0190.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,40
Huseyin2019-10-04.0191.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,70
Huseyin2019-10-04.0192.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,100
Huseyin2019-10-04.0193.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,200
Huseyin2019-10-04.0194.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,500
Huseyin2019-10-04.0195.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,1000
Huseyin2019-10-04.0196.fcs,2019-10-04,KT 2440,QacR-Q1,pSeva251,2000
Huseyin2019-10-04.0201.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,0
Huseyin2019-10-04.0202.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,5
Huseyin2019-10-04.0203.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,10
Huseyin2019-10-04.0204.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,20
Huseyin2019-10-04.0205.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,30
Huseyin2019-10-04.0206.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,40
Huseyin2019-10-04.0207.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,70
Huseyin2019-10-04.0208.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,100
Huseyin2019-10-04.0209.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,200
Huseyin2019-10-04.0210.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,500
Huseyin2019-10-04.0211.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,1000
Huseyin2019-10-04.0212.fcs,2019-10-04,KT 2440,SrpR-S1,pSeva251,2000
Huseyin2019-10-04.0213.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,0
Huseyin2019-10-04.0214.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,5
Huseyin2019-10-04.0215.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,10
Huseyin2019-10-04.0216.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,20
Huseyin2019-10-04.0217.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,30
Huseyin2019-10-04.0218.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,40
Huseyin2019-10-04.0219.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,70
Huseyin2019-10-04.0220.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,100
Huseyin2019-10-04.0221.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,200
Huseyin2019-10-04.0222.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,500
Huseyin2019-10-04.0223.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,1000
Huseyin2019-10-04.0224.fcs,2019-10-04,KT 2440,SrpR-S4,pSeva251,2000
Huseyin2019-10-04.0225.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,0
Huseyin2019-10-04.0226.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,5
Huseyin2019-10-04.0227.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,10
Huseyin2019-10-04.0228.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,20
Huseyin2019-10-04.0229.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,30
Huseyin2019-10-04.0230.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,40
Huseyin2019-10-04.0231.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,70
Huseyin2019-10-04.0232.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,100
Huseyin2019-10-04.0233.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,200
Huseyin2019-10-04.0234.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,500
Huseyin2019-10-04.0235.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,1000
Huseyin2019-10-04.0236.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,2000
Huseyin2019-10-04.0237.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,0
Huseyin2019-10-04.0238.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,5
Huseyin2019-10-04.0239.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,10
Huseyin2019-10-04.0240.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,20
Huseyin2019-10-04.0241.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,30
Huseyin2019-10-04.0242.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,40
Huseyin2019-10-04.0243.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,70
Huseyin2019-10-04.0244.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,100
Huseyin2019-10-04.0245.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,200
Huseyin2019-10-04.0246.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,500
Huseyin2019-10-04.0247.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,1000
Huseyin2019-10-04.0248.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,2000
Huseyin2019-10-04.0249.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,0
Huseyin2019-10-04.0250.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,5
Huseyin2019-10-04.0251.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,10
Huseyin2019-10-04.0252.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,20
Huseyin2019-10-04.0253.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,30
Huseyin2019-10-04.0254.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,40
Huseyin2019-10-04.0255.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,70
Huseyin2019-10-04.0256.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,100
Huseyin2019-10-04.0257.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,200
Huseyin2019-10-04.0258.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,500
Huseyin2019-10-04.0259.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,1000
Huseyin2019-10-04.0260.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,2000
Huseyin2019-10-04.0261.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,0
Huseyin2019-10-04.0262.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,5
Huseyin2019-10-04.0263.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,10
Huseyin2019-10-04.0264.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,20
Huseyin2019-10-04.0265.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,30
Huseyin2019-10-04.0266.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,40
Huseyin2019-10-04.0267.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,70
Huseyin2019-10-04.0268.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,100
Huseyin2019-10-04.0269.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,200
Huseyin2019-10-04.0270.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,500
Huseyin2019-10-04.0271.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,1000
Huseyin2019-10-04.0272.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,2000
Huseyin2019-10-04.0273.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,0
Huseyin2019-10-04.0274.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,5
Huseyin2019-10-04.0275.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,10
Huseyin2019-10-04.0276.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,20
Huseyin2019-10-04.0277.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,30
Huseyin2019-10-04.0278.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,40
Huseyin2019-10-04.0279.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,70
Huseyin2019-10-04.0280.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,100
Huseyin2019-10-04.0281.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,200
Huseyin2019-10-04.0282.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,500
Huseyin2019-10-04.0283.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,1000
Huseyin2019-10-04.0284.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,2000
Huseyin2019-10-04.0285.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,0
Huseyin2019-10-04.0286.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,5
Huseyin2019-10-04.0287.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,10
Huseyin2019-10-04.0288.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,20
Huseyin2019-10-04.0289.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,30
Huseyin2019-10-04.0290.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,40
Huseyin2019-10-04.0291.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,70
Huseyin2019-10-04.0292.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,100
Huseyin2019-10-04.0293.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,200
Huseyin2019-10-04.0294.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,500
Huseyin2019-10-04.0295.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,1000
Huseyin2019-10-04.0296.fcs,2019-10-04,KT 2440,EmptyRow,EmptyRow,2000
